n, iterator-time, recursive-time
22084,26119,86016
22085,24696,71672
22086,24679,72568
22087,24714,86966
22088,27791,80126
22089,27785,80974
22090,27823,119680
22091,98722,167619
22092,49902,126325
22093,41717,1793331
22094,25006,70710
22095,24678,480699
22096,25289,203113
22097,26453,101133
22098,26368,107459
22099,26317,136826
22100,26590,152074
22101,26423,79556
22102,26288,74280
22103,79642,84337
22104,32771,86053
22105,26221,76376
22106,26197,75986
22107,620425,99172
22108,26359,83330
22109,26167,123871
22110,26490,341324
22111,26220,71305
22112,38147,100459
22113,26539,79998
22114,26505,110899
22115,26407,104556
22116,26522,83508
22117,26138,135161
22118,26941,164217
22119,26533,104692
22120,26266,86516
22121,26607,90431
22122,26301,87734
22123,26240,90639
22124,26331,81281
22125,33229,279921
22126,26399,252566
22127,26270,254455
22128,26534,233273
22129,26221,1266223
22130,27808,289888
22131,274055,455933
22132,35184,375706
22133,27051,306227
22134,26596,254293
22135,26855,226943
22136,48461,256500
22137,26694,108229
22138,26220,76687
22139,26314,76511
22140,26258,75447
22141,26297,74173
22142,26295,74758
22143,26243,77887
22144,32748,101510
22145,26580,77483
22146,26322,78072
22147,26252,76357
22148,26278,83067
22149,26256,88954
22150,26218,78072
22151,26283,137985
22152,56949,91985
22153,27430,189934
22154,27687,206446
22155,26202,68244
22156,26175,100871
22157,26415,76160
22158,26286,92822
22159,26408,115891
22160,26443,106538
22161,26581,96439
22162,26515,98772
22163,26677,205274
22164,26876,255761
22165,27699,3964483
22166,1090242,82077
22167,31173,80385
22168,24775,126805
22169,24868,74569
22170,24782,71137
22171,24783,71174
22172,24773,75527
22173,24846,74954
22174,25114,73881
22175,24832,73799
22176,24797,72396
22177,24769,72672
22178,24757,106205
22179,24789,119559
22180,26277,76928
22181,94318,208084
22182,26804,79714
22183,26241,78550
22184,26280,132302
22185,26578,78656
22186,32891,223410
22187,26856,102935
22188,26255,143574
22189,26246,106296
22190,26437,152955
22191,41494,95504
22192,26286,126367
22193,87678,188645
22194,26803,140119
22195,26245,168774
22196,26352,96566
22197,26333,101841
22198,26454,91464
22199,26338,85967
22200,26346,92087
22201,28793,189060
22202,26959,394090
22203,27243,521539
22204,28048,179324
22205,26375,231735
22206,26352,255025
22207,27232,190366
22208,27545,267293
22209,26980,280979
22210,26401,214307
22211,26376,262765
22212,26383,271618
22213,26608,334681
22214,27127,272484
22215,26624,270717
22216,26879,563459
22217,27145,94034
22218,26647,78547
22219,32875,77214
22220,26292,76101
22221,26300,74014
22222,26527,73827
22223,26276,75222
22224,57437,72832
22225,26822,114045
22226,26368,141799
22227,26566,250537
22228,26571,154427
22229,26690,113989
22230,26422,106014
22231,28097,99603
22232,26926,115556
22233,26468,121818
22234,26748,227330
22235,28399,3111744
22236,320832,97056
22237,26538,78722
22238,26410,76905
22239,387385,147208
22240,25186,266098
22241,26502,79222
22242,26422,173308
22243,33164,92472
22244,26363,116047
22245,26491,128381
22246,216227,215523
22247,26515,159723
22248,26348,77917
22249,26360,626193
22250,28521,221706
22251,26656,91669
22252,33103,81083
22253,26336,86390
22254,799703,559803
22255,27516,224817
22256,26751,247941
22257,26693,250129
22258,26799,156928
22259,27485,281360
22260,26783,286961
22261,27067,301755
22262,26977,281772
22263,26380,226930
22264,26644,266706
22265,26735,238538
22266,26811,234834
22267,26648,220435
22268,26514,211774
22269,26914,171592
22270,26358,77479
22271,26401,72428
22272,26381,70020
22273,26333,75552
22274,26405,87285
22275,32964,76852
22276,26379,81076
22277,26419,91106
22278,26350,69590
22279,26337,76719
22280,26412,75982
22281,26353,69959
22282,26341,76595
22283,102190,150397
22284,26542,80906
22285,94127,219056
22286,26892,145416
22287,26607,103600
22288,26385,93644
22289,30036,251325
22290,27157,256866
22291,26680,230160
22292,26541,179305
22293,26563,4837656
22294,25746,94769
22295,26407,78054
22296,26377,162512
22297,27043,187616
22298,26703,83238
22299,26404,137489
22300,26565,81324
22301,597893,95514
22302,57735,79285
22303,26506,159817
22304,26547,153698
22305,27489,101153
22306,26360,87331
22307,26343,81254
22308,26362,140518
22309,33200,96197
22310,26428,102575
22311,26503,102454
22312,26369,97465
22313,26948,92551
22314,378486,336217
22315,27567,272601
22316,26820,217719
22317,26557,255644
22318,26521,284166
22319,26849,219656
22320,27172,268799
22321,27475,272375
22322,26901,261639
22323,27098,261554
22324,27107,239982
22325,27999,264774
22326,27007,236048
22327,27147,242308
22328,28194,220887
22329,28305,199877
22330,28791,207083
22331,28172,111451
22332,26418,69869
22333,26432,79544
22334,26419,77816
22335,26441,74566
22336,26428,76587
22337,26429,74891
22338,26439,112121
22339,26481,82436
22340,26558,76948
22341,26615,80279
22342,26525,76682
22343,26665,78336
22344,26659,104163
22345,27724,108910
22346,43086,134882
22347,27358,131923
22348,28700,561148
22349,35992,248334
22350,27191,229394
22351,26710,79424
22352,26477,88499
22353,28856,139944
22354,26590,130762
22355,26534,133637
22356,27753,1113678
22357,26856,82864
22358,26430,80190
22359,26442,79433
22360,26588,86213
22361,26599,79899
22362,40334,82091
22363,26501,85045
22364,409037,118921
22365,47190,146881
22366,26866,622853
22367,27704,281155
22368,27449,294812
22369,26667,806284
22370,27010,69302
22371,33040,121679
22372,26675,81210
22373,26463,80304
22374,26465,131625
22375,26990,331547
22376,27529,103893
22377,26484,87151
22378,26658,249855
22379,26590,120193
22380,26778,80214
22381,26630,86593
22382,26871,98275
22383,26627,106671
22384,27330,504785
22385,26932,230535
22386,26553,195555
22387,26650,95665
22388,26481,85730
22389,26697,81624
22390,26539,86262
22391,26646,90801
22392,26497,288392
22393,26994,327443
22394,26879,283775
22395,27100,244967
22396,26760,313355
22397,26671,226283
22398,27216,126125
22399,26513,251612
22400,26568,230457
22401,26481,241828
22402,26468,248491
22403,27148,381406
22404,26840,313032
22405,27045,399751
22406,26532,305769
22407,27816,283670
22408,27383,258496
22409,26649,76136
22410,26592,75917
22411,26980,70414
22412,26483,70624
22413,26499,69912
22414,26480,70980
22415,26478,70541
22416,26478,88629
22417,26488,69951
22418,41677,66192
22419,25006,67423
22420,25014,123279
22421,26535,423057
22422,34714,128977
22423,26614,79694
22424,26555,88055
22425,27299,111451
22426,26593,123201
22427,28854,114741
22428,27734,124251
22429,26882,156684
22430,27079,258189
22431,34185,268380
22432,27148,238660
22433,33998,188530
22434,27052,93235
22435,101625,139715
22436,26771,85868
22437,26651,103496
22438,26669,83934
22439,118018,89902
22440,26707,129056
22441,33915,121354
22442,27586,130502
22443,27065,197786
22444,27104,334882
22445,27024,281201
22446,26969,259937
22447,27218,215304
22448,33555,82040
22449,26702,92897
22450,25088,73424
22451,25337,75724
22452,25380,76067
22453,25954,77486
22454,25577,92199
22455,27283,80381
22456,26726,179791
22457,27159,99270
22458,26889,77167
22459,26623,85763
22460,26520,76405
22461,26675,95672
22462,26736,241497
22463,26774,166619
22464,26849,80268
22465,26631,78807
22466,27693,72800
22467,26586,100622
22468,26534,87199
22469,26540,79615
22470,26535,71137
22471,26539,106965
22472,27485,81300
22473,25069,79386
22474,25058,67045
22475,25062,65731
22476,25068,64679
22477,25082,64865
22478,25089,63964
22479,25079,64646
22480,25069,66409
22481,25068,182063
22482,25092,201569
22483,25146,170327
22484,25074,166243
22485,25073,246707
22486,27400,327571
22487,27754,385140
22488,26648,232951
22489,28233,199734
22490,28379,189033
22491,28221,204169
22492,25086,273673
22493,25233,201885
22494,25091,475783
22495,27185,264142
22496,26834,238758
22497,26807,234151
22498,27391,380366
22499,67840,146315
22500,26716,83561
22501,26691,75215
22502,26744,76554
22503,26630,77783
22504,26677,76769
22505,26662,87272
22506,26864,149659
22507,26758,80433
22508,29444,80286
22509,26655,83052
22510,26701,119498
22511,26974,87749
22512,27170,96486
22513,27105,112242
22514,27387,101203
22515,26740,98396
22516,31259,2910112
22517,35860,240883
22518,27157,130520
22519,26902,237691
22520,27733,297177
22521,27243,432309
22522,27705,684616
22523,26983,71317
22524,54003,82068
22525,28392,84410
22526,28351,81980
22527,28339,92507
22528,26723,78730
22529,26762,78965
22530,27111,567549
22531,33672,82305
22532,26783,222876
22533,27210,100636
22534,62867,108861
22535,26688,98901
22536,26872,101573
22537,26896,91083
22538,26713,73952
22539,26620,72462
22540,26619,125894
22541,26665,96112
22542,26631,89918
22543,26639,86629
22544,26624,80712
22545,26642,89156
22546,26627,82518
22547,25165,64715
22548,25163,65668
22549,25153,65475
22550,25146,65696
22551,25193,66553
22552,25152,65578
22553,25147,184854
22554,25168,172846
22555,25152,177618
22556,25243,170885
22557,25180,155877
22558,25161,132728
22559,25159,176750
22560,25179,190120
22561,25176,206767
22562,25296,102391
22563,25523,196956
22564,25222,195167
22565,25422,286857
22566,25490,219213
22567,25220,332472
22568,28349,293532
22569,27049,329932
22570,26846,285219
22571,27241,230294
22572,27254,247363
22573,26893,177663
22574,26664,200416
22575,26939,125704
22576,26807,68434
22577,26667,67823
22578,26666,68285
22579,26668,75133
22580,26666,68012
22581,26662,67887
22582,26664,68137
22583,57436,176318
22584,26882,81925
22585,26677,68044
22586,26680,68438
22587,26682,73251
22588,26676,3567127
22589,27645,108902
22590,33748,87241
22591,38559,86743
22592,26076,84183
22593,25245,74937
22594,25280,76927
22595,25227,76867
22596,25321,76497
22597,25459,74843
22598,25258,74219
22599,25245,94349
22600,26767,80702
22601,26728,202647
22602,26777,81687
22603,26833,270850
22604,26992,161301
22605,26792,213794
22606,197640,86721
22607,26806,88385
22608,26906,121210
22609,26951,120886
22610,26819,110159
22611,27420,156160
22612,42047,249222
22613,33615,95273
22614,26796,118734
22615,26966,83925
22616,37939,114520
22617,26991,125927
22618,27035,260853
22619,27418,258849
22620,26813,169696
22621,26742,171355
22622,26732,132422
22623,26713,1139402
22624,27445,312986
22625,33941,296236
22626,26861,220410
22627,26743,202172
22628,26938,307089
22629,28107,203482
22630,33629,292591
22631,27324,227145
22632,27424,419603
22633,27033,78784
22634,52874,104316
22635,26861,68731
22636,26746,67927
22637,26747,67930
22638,26747,68709
22639,26747,86620
22640,26750,68181
22641,26856,67880
22642,26753,68280
22643,26752,68050
22644,26755,69625
22645,26756,94406
22646,27052,74856
22647,26960,70967
22648,26867,84309
22649,31324,91872
22650,28922,89921
22651,30733,93641
22652,29088,104560
22653,50606,175591
22654,27174,192444
22655,28434,192497
22656,43035,184791
22657,26529,97398
22658,25372,67643
22659,44208,71269
22660,26791,71449
22661,26782,116562
22662,25572,82232
22663,25542,102653
22664,25435,77395
22665,25343,76646
22666,25305,77148
22667,25340,76052
22668,25341,75912
22669,25334,76375
22670,25355,76071
22671,25328,77222
22672,25742,91147
22673,26040,76034
22674,78961,95492
22675,346351,91049
22676,27022,125554
22677,27022,77807
22678,26794,72587
22679,26801,72665
22680,26807,78713
22681,26934,77446
22682,26882,112203
22683,27017,428572
22684,28926,1073605
22685,32071,78403
22686,25406,76161
22687,25388,75732
22688,25436,72402
22689,25413,71193
22690,25391,80101
22691,25397,81106
22692,25427,71188
22693,25392,72961
22694,25380,73287
22695,25420,74766
22696,25384,73247
22697,25361,71286
22698,34504,102018
22699,31939,73624
22700,25420,72239
22701,25361,76886
22702,25350,76801
22703,25537,79571
22704,25951,96739
22705,27013,83319
22706,26876,76889
22707,27075,118220
22708,33793,83017
22709,32475,88272
22710,29121,91275
22711,29265,86119
22712,29494,90977
22713,29433,99446
22714,29329,253284
22715,28350,230469
22716,26942,208957
22717,26895,212461
22718,26465,130405
22719,26907,71252
22720,26900,76030
22721,26912,90683
22722,26883,86847
22723,29725,99718
22724,27844,101934
22725,29795,93389
22726,27980,97750
22727,29930,121187
22728,26084,121117
22729,27431,146253
22730,25607,269733
22731,53088,151939
22732,27234,72468
22733,79414,80815
22734,25365,64894
22735,25352,64556
22736,25352,64884
22737,25364,64377
22738,25375,64391
22739,25380,64598
22740,25368,64750
22741,25361,64959
22742,25360,64525
22743,25380,64615
22744,25382,66542
22745,25385,64691
22746,25380,64670
22747,25371,64556
22748,25366,64640
22749,25373,64667
22750,25384,64479
22751,25393,64627
22752,25386,64399
22753,25377,64561
22754,25371,64342
22755,25381,64506
22756,25385,65117
22757,25396,64312
22758,25399,64538
22759,25390,64538
22760,25389,74748
22761,25552,77616
22762,25455,75887
22763,25422,76542
22764,25423,65238
22765,25402,64562
22766,25423,94033
22767,25459,64962
22768,25406,86553
22769,25446,65329
22770,25425,64450
22771,25421,85049
22772,25444,64816
22773,25410,64780
22774,42592,96074
22775,27245,71994
22776,26917,99295
22777,27180,69028
22778,26924,112540
22779,25423,65077
22780,25430,64492
22781,42416,65400
22782,25448,64451
22783,25435,84112
22784,25657,176306
22785,43180,79061
22786,25535,1108748
22787,25905,159835
22788,25844,83848
22789,31976,83800
22790,25564,83994
22791,25600,77933
22792,25544,79488
22793,25494,79565
22794,25546,125761
22795,25480,83137
22796,25569,85709
22797,25528,144025
22798,25722,154227
22799,25676,79921
22800,31919,71077
22801,25549,72761
22802,25538,74499
22803,25518,78308
22804,25526,74778
22805,25613,82398
22806,25537,81000
22807,25588,74315
22808,25449,65118
22809,25456,80672
22810,27034,82506
22811,41752,156698
22812,36706,80243
22813,33830,81729
22814,27277,96059
22815,26993,90068
22816,27224,242520
22817,27391,99975
22818,27276,135385
22819,26957,71782
22820,26954,71907
22821,26997,92825
22822,26961,90343
22823,27023,123048
22824,27000,173646
22825,27714,130913
22826,27047,108740
22827,26963,83048
22828,26961,75138
22829,26973,73525
22830,26976,72486
22831,26972,86870
22832,25469,70307
22833,25473,88900
22834,25515,198572
22835,25462,200888
22836,25470,205362
22837,25655,664173
22838,28040,301897
22839,27356,373678
22840,27197,358862
22841,27473,338739
22842,27421,279742
22843,27069,236741
22844,27077,268223
22845,27387,292363
22846,27238,377095
22847,28221,386464
22848,28399,411968
22849,27212,81381
22850,27132,77921
22851,27065,77548
22852,27067,85740
22853,27156,83124
22854,27081,78942
22855,33832,97011
22856,27084,78940
22857,27058,77453
22858,27072,75699
22859,27016,76722
22860,27060,96071
22861,69962,82484
22862,27105,79938
22863,27159,90339
22864,25540,73470
22865,25549,72996
22866,25716,92245
22867,27110,79164
22868,27351,93971
22869,34138,83453
22870,27093,84384
22871,30895,93794
22872,29881,97435
22873,65642,140473
22874,37412,273715
22875,37659,258003
22876,31405,137993
22877,27074,78534
22878,27117,76741
22879,27062,89174
22880,25568,73278
22881,25581,73231
22882,25576,72160
22883,25933,116211
22884,25753,75665
22885,25640,97891
22886,25653,65753
22887,25534,80047
22888,25659,151664
22889,27361,83618
22890,27119,77864
22891,44693,75515
22892,27090,72189
22893,27083,435351
22894,29459,90709
22895,28803,73501
22896,56636,74278
22897,28767,73229
22898,28756,108284
22899,25608,65414
22900,25560,94268
22901,25589,82842
22902,42304,76669
22903,27754,111656
22904,27242,122235
22905,27198,133138
22906,29300,108076
22907,27150,78559
22908,27154,78817
22909,27286,141746
22910,32248,73653
22911,25855,68328
22912,25602,67834
22913,25669,68507
22914,25730,70633
22915,25782,68123
22916,25829,72602
22917,25602,67817
22918,25575,67995
22919,25579,67633
22920,25585,68423
22921,25588,68265
22922,25592,67898
22923,25594,67872
22924,25592,67897
22925,25581,68449
22926,25589,68091
22927,25578,68079
22928,25575,67993
22929,25574,67883
22930,25571,67849
22931,25570,69877
22932,25570,67944
22933,25569,67578
22934,25573,67932
22935,25577,67681
22936,25582,68449
22937,25677,67518
22938,25590,67765
22939,25596,67507
22940,25601,67812
22941,25650,67982
22942,25605,68164
22943,25604,68477
22944,25648,67682
22945,25602,68144
22946,25744,68360
22947,25596,67832
22948,25685,72222
22949,40432,72362
22950,27105,72084
22951,27100,74870
22952,27107,72298
22953,27218,75207
22954,27222,87459
22955,27205,83716
22956,30515,112892
22957,27165,93321
22958,32043,99353
22959,27978,93753
22960,29141,185556
22961,56843,312939
22962,34418,440736
22963,56854,166312
22964,27536,162238
22965,25968,98143
22966,25699,71170
22967,25727,73934
22968,32128,72480
22969,25674,71032
22970,25693,70644
22971,25688,69930
22972,25664,71118
22973,25694,69960
